timestamp,constellation,AGC,SNR,latitude,longitude,height,num_satellites
1725970932556.0,Galileo,39.776634216308594,36.333333333333336,69.212328355,15.858610492,51.8015,17.0
1725970933568.0,GPS,38.62957763671875,38.5,69.212338374,15.858655843,51.6646,16.0
1725970933569.0,BeiDou,,37.294117647058826,69.212338374,15.858655843,51.6646,16.0
1725970933569.0,GLONASS,61.720664978027344,33.5,69.212338374,15.858655843,51.6646,16.0
1725970933569.0,GPS,38.62957763671875,36.5,69.212338374,15.858655843,51.6646,16.0
1725970933569.0,Galileo,38.62957763671875,36.75,69.212338374,15.858655843,51.6646,16.0
1725970933570.0,Galileo,38.62957763671875,35.0,69.212338374,15.858655843,51.6646,16.0
1725970934561.0,GLONASS,59.806297302246094,33.5,69.212339824,15.858654621,53.2038,16.0
1725970934561.0,GPS,38.62957763671875,37.714285714285715,69.212339824,15.858654621,53.2038,16.0
1725970934562.0,BeiDou,,37.294117647058826,69.212339824,15.858654621,53.2038,16.0
1725970934563.0,Galileo,38.62957763671875,36.6,69.212339824,15.858654621,53.2038,16.0
1725970935536.0,BeiDou,,37.470588235294116,69.212353123,15.858636097,51.88,16.0
1725970935536.0,GLONASS,60.15611267089844,33.5,69.212353123,15.858636097,51.88,16.0
1725970935536.0,GPS,41.62482452392578,37.785714285714285,69.212353123,15.858636097,51.88,16.0
1725970935536.0,Galileo,41.62482452392578,36.375,69.212353123,15.858636097,51.88,16.0
1725970935537.0,Galileo,41.62482452392578,37.142857142857146,69.212353123,15.858636097,51.88,16.0
1725970936550.0,GPS,42.320068359375,37.857142857142854,69.212356912,15.858619427,50.5396,16.0
1725970936551.0,BeiDou,,37.470588235294116,69.212356912,15.858619427,50.5396,16.0
1725970936551.0,GLONASS,60.15611267089844,33.5,69.212356912,15.858619427,50.5396,16.0
1725970936551.0,Galileo,42.320068359375,36.733333333333334,69.212356912,15.858619427,50.5396,16.0
1725970937559.0,GPS,40.70967483520508,37.857142857142854,69.21234497,15.858620625,53.1209,16.0
1725970937560.0,BeiDou,,37.529411764705884,69.21234497,15.858620625,53.1209,16.0
1725970937560.0,GLONASS,58.10286331176758,33.5,69.21234497,15.858620625,53.1209,16.0
1725970937560.0,Galileo,40.70967483520508,36.5,69.21234497,15.858620625,53.1209,16.0
1725970937561.0,Galileo,40.70967483520508,37.142857142857146,69.21234497,15.858620625,53.1209,16.0
1725970938538.0,BeiDou,,37.0,69.21233914,15.858615496,56.2081,16.0
1725970938538.0,GLONASS,61.81559371948242,33.5,69.21233914,15.858615496,56.2081,16.0
1725970938538.0,GPS,39.776634216308594,37.857142857142854,69.21233914,15.858615496,56.2081,16.0
1725970938539.0,BeiDou,,38.42857142857143,69.21233914,15.858615496,56.2081,16.0
1725970938539.0,Galileo,39.776634216308594,36.8,69.21233914,15.858615496,56.2081,16.0
1725970939547.0,BeiDou,,37.0,69.21233632,15.858619929,52.9766,16.0
1725970939547.0,GLONASS,62.09431457519531,33.5,69.21233632,15.858619929,52.9766,16.0
1725970939547.0,GPS,38.83158493041992,37.857142857142854,69.21233632,15.858619929,52.9766,16.0
1725970939548.0,BeiDou,,38.42857142857143,69.21233632,15.858619929,52.9766,16.0
1725970939548.0,Galileo,38.83158493041992,36.733333333333334,69.21233632,15.858619929,52.9766,16.0
1725970940551.0,GPS,38.42276382446289,37.77777777777778,69.212339262,15.858656688,54.3481,16.0
1725970940552.0,BeiDou,,37.588235294117645,69.212339262,15.858656688,54.3481,16.0
1725970940552.0,GLONASS,62.79658126831055,34.0,69.212339262,15.858656688,54.3481,16.0
1725970940552.0,GPS,38.42276382446289,38.0,69.212339262,15.858656688,54.3481,16.0
1725970940552.0,Galileo,38.42276382446289,36.733333333333334,69.212339262,15.858656688,54.3481,16.0
1725970941535.0,BeiDou,,37.705882352941174,69.212343432,15.858616825,54.2314,16.0
1725970941535.0,GLONASS,59.06133270263672,33.5,69.212343432,15.858616825,54.2314,16.0
1725970941535.0,GPS,37.993743896484375,37.92857142857143,69.212343432,15.858616825,54.2314,16.0
1725970941535.0,Galileo,37.993743896484375,39.25,69.212343432,15.858616825,54.2314,16.0
1725970941536.0,Galileo,37.993743896484375,35.81818181818182,69.212343432,15.858616825,54.2314,16.0
1725970942546.0,BeiDou,,36.75,69.212333806,15.858626576,53.9715,16.0
1725970942546.0,GLONASS,59.06133270263672,33.5,69.212333806,15.858626576,53.9715,16.0
1725970942546.0,GPS,38.210899353027344,37.92857142857143,69.212333806,15.858626576,53.9715,16.0
1725970942547.0,BeiDou,,38.07692307692308,69.212333806,15.858626576,53.9715,16.0
1725970942547.0,Galileo,38.210899353027344,36.666666666666664,69.212333806,15.858626576,53.9715,16.0
1725970943544.0,GPS,39.02899932861328,38.875,69.2123519,15.858591857,53.5171,16.0
1725970943545.0,BeiDou,,37.76470588235294,69.2123519,15.858591857,53.5171,16.0
1725970943545.0,GLONASS,55.50703811645508,33.5,69.2123519,15.858591857,53.5171,16.0
1725970943545.0,GPS,39.02899932861328,36.666666666666664,69.2123519,15.858591857,53.5171,16.0
1725970943545.0,Galileo,39.02899932861328,37.0,69.2123519,15.858591857,53.5171,16.0
1725970943546.0,Galileo,39.02899932861328,34.666666666666664,69.2123519,15.858591857,53.5171,16.0
1725970944540.0,BeiDou,,37.705882352941174,69.212352831,15.858644642,49.8643,16.0
1725970944540.0,GLONASS,59.19001770019531,33.5,69.212352831,15.858644642,49.8643,16.0
1725970944540.0,GPS,39.776634216308594,37.857142857142854,69.212352831,15.858644642,49.8643,16.0
1725970944540.0,Galileo,39.776634216308594,36.46666666666667,69.212352831,15.858644642,49.8643,16.0
1725970945534.0,GPS,37.883094787597656,37.92857142857143,69.212352193,15.858654545,51.4932,16.0
1725970945535.0,BeiDou,,37.76470588235294,69.212352193,15.858654545,51.4932,16.0
1725970945535.0,GLONASS,60.381736755371094,33.0,69.212352193,15.858654545,51.4932,16.0
1725970945535.0,Galileo,37.883094787597656,36.4,69.212352193,15.858654545,51.4932,16.0
1725970946544.0,BeiDou,,37.76470588235294,69.212347841,15.858625788,53.5465,16.0
1725970946544.0,GLONASS,57.73319625854492,33.0,69.212347841,15.858625788,53.5465,16.0
1725970946544.0,GPS,38.42276382446289,37.92857142857143,69.212347841,15.858625788,53.5465,16.0
1725970946544.0,Galileo,38.42276382446289,36.46666666666667,69.212347841,15.858625788,53.5465,16.0
1725970947483.0,GPS,38.42276382446289,39.75,69.212347841,15.858625788,53.5465,16.0
1725970947484.0,BeiDou,,37.76470588235294,69.212347841,15.858625788,53.5465,16.0
1725970947484.0,GLONASS,57.73319625854492,33.0,69.212347841,15.858625788,53.5465,16.0
1725970947484.0,GPS,38.42276382446289,37.2,69.212347841,15.858625788,53.5465,16.0
1725970947485.0,Galileo,38.42276382446289,36.6,69.212347841,15.858625788,53.5465,16.0
1725970948490.0,GPS,37.993743896484375,38.111111111111114,69.21234999,15.858628682,54.2325,16.0
1725970948491.0,BeiDou,,37.94117647058823,69.21234999,15.858628682,54.2325,16.0
1725970948491.0,GLONASS,61.12821960449219,34.5,69.21234999,15.858628682,54.2325,16.0
1725970948491.0,GPS,37.993743896484375,38.0,69.21234999,15.858628682,54.2325,16.0
1725970948491.0,Galileo,37.993743896484375,37.25,69.21234999,15.858628682,54.2325,16.0
1725970948492.0,Galileo,37.993743896484375,34.666666666666664,69.21234999,15.858628682,54.2325,16.0
1725970949482.0,BeiDou,,37.5,69.212341082,15.858673683,58.0433,16.0
1725970949482.0,GLONASS,60.92140197753906,36.0,69.212341082,15.858673683,58.0433,16.0
1725970949482.0,GPS,39.595672607421875,38.07142857142857,69.212341082,15.858673683,58.0433,16.0
1725970949483.0,BeiDou,,38.666666666666664,69.212341082,15.858673683,58.0433,16.0
1725970949483.0,Galileo,39.595672607421875,36.93333333333333,69.212341082,15.858673683,58.0433,16.0
1725970950476.0,BeiDou,,38.25,69.212354343,15.858637046,53.2161,16.0
1725970950476.0,GLONASS,56.07371139526367,35.0,69.212354343,15.858637046,53.2161,16.0
1725970950476.0,GPS,41.83930206298828,39.0,69.212354343,15.858637046,53.2161,16.0
1725970950477.0,BeiDou,,38.23076923076923,69.212354343,15.858637046,53.2161,16.0
1725970950477.0,Galileo,41.83930206298828,35.5,69.212354343,15.858637046,53.2161,16.0
1725970951475.0,BeiDou,,37.625,69.212345531,15.858694924,52.7355,16.0
1725970951475.0,GLONASS,61.52764129638672,32.5,69.212345531,15.858694924,52.7355,16.0
1725970951475.0,GPS,40.869056701660156,38.214285714285715,69.212345531,15.858694924,52.7355,16.0
1725970951476.0,BeiDou,,38.77777777777778,69.212345531,15.858694924,52.7355,16.0
1725970951476.0,Galileo,40.869056701660156,36.86666666666667,69.212345531,15.858694924,52.7355,16.0
1725970952481.0,GLONASS,60.381736755371094,35.5,69.212340019,15.858654501,53.9977,16.0
1725970952481.0,GPS,39.22203063964844,38.357142857142854,69.212340019,15.858654501,53.9977,16.0
1725970952482.0,BeiDou,,38.35294117647059,69.212340019,15.858654501,53.9977,16.0
1725970952482.0,Galileo,39.22203063964844,37.583333333333336,69.212340019,15.858654501,53.9977,16.0
1725970952483.0,Galileo,39.22203063964844,35.0,69.212340019,15.858654501,53.9977,16.0
1725970953487.0,BeiDou,,37.625,69.212335492,15.858637226,53.7123,16.0
1725970953487.0,GLONASS,61.52764129638672,35.0,69.212335492,15.858637226,53.7123,16.0
1725970953487.0,GPS,39.95390319824219,38.5,69.212335492,15.858637226,53.7123,16.0
1725970953488.0,BeiDou,,38.888888888888886,69.212335492,15.858637226,53.7123,16.0
1725970953488.0,Galileo,39.95390319824219,37.13333333333333,69.212335492,15.858637226,53.7123,16.0
1725970954469.0,BeiDou,,38.5625,69.212349246,15.858673876,48.8821,16.0
1725970954469.0,GLONASS,57.187713623046875,33.0,69.212349246,15.858673876,48.8821,16.0
1725970954469.0,GPS,37.993743896484375,38.76923076923077,69.212349246,15.858673876,48.8821,16.0
1725970954469.0,Galileo,37.993743896484375,35.4375,69.212349246,15.858673876,48.8821,16.0
1725970955482.0,GPS,37.993743896484375,38.833333333333336,69.212365974,15.85864641,50.3742,16.0
1725970955483.0,BeiDou,,38.11764705882353,69.212365974,15.85864641,50.3742,16.0
1725970955483.0,GLONASS,55.70006561279297,32.5,69.212365974,15.85864641,50.3742,16.0
1725970955483.0,GPS,37.993743896484375,38.0,69.212365974,15.85864641,50.3742,16.0
1725970955483.0,Galileo,37.993743896484375,36.93333333333333,69.212365974,15.85864641,50.3742,16.0
1725970956480.0,BeiDou,,38.23529411764706,69.212373133,15.858691457,50.2911,16.0
1725970956480.0,GLONASS,58.7981071472168,35.5,69.212373133,15.858691457,50.2911,16.0
1725970956480.0,GPS,37.657474517822266,38.57142857142857,69.212373133,15.858691457,50.2911,16.0
1725970956480.0,Galileo,37.657474517822266,37.0,69.212373133,15.858691457,50.2911,16.0
1725970957472.0,BeiDou,,38.1764705882353,69.212352838,15.858600823,50.6948,16.0
1725970957472.0,GLONASS,58.31734085083008,36.0,69.212352838,15.858600823,50.6948,16.0
1725970957472.0,GPS,36.29946517944336,38.285714285714285,69.212352838,15.858600823,50.6948,16.0
1725970957472.0,Galileo,36.29946517944336,36.93333333333333,69.212352838,15.858600823,50.6948,16.0
1725970958478.0,GPS,40.46498489379883,38.30769230769231,69.212359511,15.858618644,52.3671,16.0
1725970958479.0,GLONASS,57.503597259521484,36.5,69.212359511,15.858618644,52.3671,16.0
1725970958479.0,GPS,40.46498489379883,38.0,69.212359511,15.858618644,52.3671,16.0
1725970958480.0,BeiDou,,38.1764705882353,69.212359511,15.858618644,52.3671,16.0
1725970958480.0,Galileo,40.46498489379883,36.8,69.212359511,15.858618644,52.3671,16.0
1725970959474.0,GLONASS,61.720664978027344,36.0,69.212343379,15.858618051,55.2115,16.0
1725970959474.0,GPS,41.02555847167969,38.142857142857146,69.212343379,15.858618051,55.2115,16.0
1725970959475.0,BeiDou,,38.05882352941177,69.212343379,15.858618051,55.2115,16.0
1725970959475.0,Galileo,41.02555847167969,36.8,69.212343379,15.858618051,55.2115,16.0
1725970960479.0,BeiDou,,37.25,69.212344238,15.858654535,51.0764,16.0
1725970960479.0,GLONASS,60.15611267089844,36.5,69.212344238,15.858654535,51.0764,16.0
1725970960479.0,GPS,39.95390319824219,38.214285714285715,69.212344238,15.858654535,51.0764,16.0
1725970960480.0,BeiDou,,38.38461538461539,69.212344238,15.858654535,51.0764,16.0
1725970960480.0,Galileo,39.95390319824219,36.733333333333334,69.212344238,15.858654535,51.0764,16.0
1725970961480.0,BeiDou,,38.35294117647059,69.212349546,15.858611491,48.4482,16.0
1725970961480.0,GLONASS,18.456707000732422,36.0,69.212349546,15.858611491,48.4482,16.0
1725970961480.0,GPS,40.127628326416016,38.357142857142854,69.212349546,15.858611491,48.4482,16.0
1725970961480.0,Galileo,40.127628326416016,37.06666666666667,69.212349546,15.858611491,48.4482,16.0
1725970962477.0,BeiDou,,38.0,69.21234898,15.858636272,50.9027,16.0
1725970962477.0,GPS,39.02899932861328,38.76923076923077,69.21234898,15.858636272,50.9027,16.0
1725970962478.0,BeiDou,,38.46153846153846,69.21234898,15.858636272,50.9027,16.0
1725970962478.0,Galileo,39.02899932861328,37.0,69.21234898,15.858636272,50.9027,16.0
1725970963488.0,GPS,38.62957763671875,38.75,69.212346985,15.858603348,55.4238,16.0
1725970963489.0,BeiDou,,38.411764705882355,69.212346985,15.858603348,55.4238,16.0
1725970963489.0,GPS,38.62957763671875,39.0,69.212346985,15.858603348,55.4238,16.0
1725970963489.0,Galileo,38.62957763671875,35.5,69.212346985,15.858603348,55.4238,16.0
1725970964475.0,BeiDou,,38.35294117647059,69.212350305,15.858658497,52.3299,16.0
1725970964475.0,GLONASS,60.70954132080078,19.0,69.212350305,15.858658497,52.3299,16.0
1725970964475.0,GPS,36.94316101074219,38.84615384615385,69.212350305,15.858658497,52.3299,16.0
1725970964475.0,Galileo,36.94316101074219,36.86666666666667,69.212350305,15.858658497,52.3299,16.0
1725970965482.0,GPS,37.657474517822266,39.375,69.212348539,15.85861818,53.2879,16.0
1725970965483.0,BeiDou,,38.529411764705884,69.212348539,15.85861818,53.2879,16.0
1725970965483.0,GLONASS,60.70954132080078,33.0,69.212348539,15.85861818,53.2879,16.0
1725970965483.0,GPS,37.657474517822266,37.833333333333336,69.212348539,15.85861818,53.2879,16.0
1725970965483.0,Galileo,37.657474517822266,37.666666666666664,69.212348539,15.85861818,53.2879,16.0
1725970965484.0,Galileo,37.657474517822266,35.0,69.212348539,15.85861818,53.2879,16.0
1725970966472.0,BeiDou,,38.294117647058826,69.212339814,15.858674519,52.8893,16.0
1725970966472.0,GLONASS,57.503597259521484,34.5,69.212339814,15.858674519,52.8893,16.0
1725970966472.0,GPS,38.62957763671875,38.5,69.212339814,15.858674519,52.8893,16.0
1725970966472.0,Galileo,38.62957763671875,37.2,69.212339814,15.858674519,52.8893,16.0
1725970967484.0,BeiDou,,38.0,69.212327011,15.85869191,55.8272,15.0
1725970967484.0,GLONASS,58.45743942260742,34.5,69.212327011,15.85869191,55.8272,15.0
1725970967484.0,GPS,41.83930206298828,39.166666666666664,69.212327011,15.85869191,55.8272,15.0
1725970967485.0,BeiDou,,38.714285714285715,69.212327011,15.85869191,55.8272,15.0
1725970967485.0,Galileo,41.83930206298828,37.2,69.212327011,15.85869191,55.8272,15.0
1725970968486.0,GPS,39.595672607421875,39.857142857142854,69.212376962,15.858636132,51.4701,15.0
1725970968487.0,BeiDou,,38.23529411764706,69.212376962,15.858636132,51.4701,15.0
1725970968487.0,GLONASS,62.79658126831055,34.5,69.212376962,15.858636132,51.4701,15.0
1725970968487.0,GPS,39.595672607421875,38.0,69.212376962,15.858636132,51.4701,15.0
1725970968488.0,Galileo,39.595672607421875,35.5625,69.212376962,15.858636132,51.4701,15.0
1725970969477.0,GLONASS,62.09431457519531,36.5,69.212384708,15.85862153,49.2219,15.0
1725970969477.0,GPS,38.210899353027344,38.357142857142854,69.212384708,15.85862153,49.2219,15.0
1725970969478.0,BeiDou,,38.1764705882353,69.212384708,15.85862153,49.2219,15.0
1725970969478.0,Galileo,38.210899353027344,37.0,69.212384708,15.85862153,49.2219,15.0
1725970970482.0,GPS,39.22203063964844,39.5,69.21237984,15.858628963,52.1882,15.0
1725970970483.0,BeiDou,,38.05882352941177,69.21237984,15.858628963,52.1882,15.0
1725970970483.0,GLONASS,56.60566711425781,37.0,69.21237984,15.858628963,52.1882,15.0
1725970970483.0,GPS,39.22203063964844,36.833333333333336,69.21237984,15.858628963,52.1882,15.0
1725970970483.0,Galileo,39.22203063964844,36.86666666666667,69.21237984,15.858628963,52.1882,15.0
1725970971475.0,BeiDou,,38.07142857142857,69.212378982,15.858586572,55.1072,15.0
1725970971475.0,GLONASS,59.441802978515625,37.0,69.212378982,15.858586572,55.1072,15.0
1725970971475.0,GPS,38.42276382446289,38.357142857142854,69.212378982,15.858586572,55.1072,15.0
1725970971476.0,BeiDou,,38.333333333333336,69.212378982,15.858586572,55.1072,15.0
1725970971476.0,Galileo,38.42276382446289,36.86666666666667,69.212378982,15.858586572,55.1072,15.0
1725970972480.0,GPS,39.776634216308594,38.07692307692308,69.21233793,15.858668072,53.0795,15.0
1725970972481.0,BeiDou,,38.11764705882353,69.21233793,15.858668072,53.0795,15.0
1725970972481.0,GLONASS,59.806297302246094,37.0,69.21233793,15.858668072,53.0795,15.0
1725970972481.0,GPS,39.776634216308594,38.0,69.21233793,15.858668072,53.0795,15.0
1725970972481.0,Galileo,39.776634216308594,36.86666666666667,69.21233793,15.858668072,53.0795,15.0
1725970973490.0,BeiDou,,38.23529411764706,69.212334985,15.858659357,50.7465,15.0
1725970973490.0,GLONASS,59.56501007080078,36.5,69.212334985,15.858659357,50.7465,15.0
1725970973490.0,GPS,38.83158493041992,38.07142857142857,69.212334985,15.858659357,50.7465,15.0
1725970973490.0,Galileo,38.83158493041992,37.125,69.212334985,15.858659357,50.7465,15.0
1725970973491.0,Galileo,38.83158493041992,36.714285714285715,69.212334985,15.858659357,50.7465,15.0
1725970974475.0,BeiDou,,38.470588235294116,69.212338291,15.858659647,58.2452,16.0
1725970974475.0,GLONASS,61.52764129638672,37.0,69.212338291,15.858659647,58.2452,16.0
1725970974475.0,GPS,39.31695556640625,38.833333333333336,69.212338291,15.858659647,58.2452,16.0
1725970974475.0,Galileo,39.31695556640625,37.0,69.212338291,15.858659647,58.2452,16.0
1725970975476.0,GPS,39.31695556640625,38.15384615384615,69.212395679,15.858578142,52.3377,15.0
1725970975477.0,BeiDou,,38.411764705882355,69.212395679,15.858578142,52.3377,15.0
1725970975477.0,GLONASS,60.92140197753906,36.5,69.212395679,15.858578142,52.3377,15.0
1725970975477.0,GPS,39.31695556640625,39.0,69.212395679,15.858578142,52.3377,15.0
1725970975477.0,Galileo,39.31695556640625,36.8,69.212395679,15.858578142,52.3377,15.0
1725970976483.0,GLONASS,60.70954132080078,36.5,69.212394551,15.85857297,52.478,15.0
1725970976483.0,GPS,39.22203063964844,38.142857142857146,69.212394551,15.85857297,52.478,15.0
1725970976484.0,BeiDou,,38.35294117647059,69.212394551,15.85857297,52.478,15.0
1725970976484.0,Galileo,39.22203063964844,36.733333333333334,69.212394551,15.85857297,52.478,15.0
1725970977481.0,BeiDou,,38.25,69.212385912,15.858593876,51.1885,15.0
1725970977481.0,GLONASS,60.70954132080078,36.5,69.212385912,15.858593876,51.1885,15.0
1725970977481.0,GPS,39.95390319824219,38.214285714285715,69.212385912,15.858593876,51.1885,15.0
1725970977482.0,BeiDou,,38.30769230769231,69.212385912,15.858593876,51.1885,15.0
1725970977482.0,Galileo,39.95390319824219,36.86666666666667,69.212385912,15.858593876,51.1885,15.0
1725970978482.0,GLONASS,62.452545166015625,35.0,69.2123947,15.858569092,51.6314,15.0
1725970978482.0,GPS,40.127628326416016,38.69230769230769,69.2123947,15.858569092,51.6314,15.0
1725970978483.0,BeiDou,,38.294117647058826,69.2123947,15.858569092,51.6314,15.0
1725970978483.0,Galileo,40.127628326416016,36.86666666666667,69.2123947,15.858569092,51.6314,15.0
1725970979473.0,BeiDou,,37.5,69.21236491,15.858587955,56.6841,15.0
1725970979473.0,GLONASS,59.806297302246094,27.5,69.21236491,15.858587955,56.6841,15.0
1725970979473.0,GPS,36.29946517944336,38.07142857142857,69.21236491,15.858587955,56.6841,15.0
1725970979474.0,BeiDou,,38.77777777777778,69.21236491,15.858587955,56.6841,15.0
1725970979474.0,Galileo,36.29946517944336,37.0,69.21236491,15.858587955,56.6841,15.0
1725970980479.0,BeiDou,,38.05882352941177,69.212365592,15.858586007,54.9033,15.0
1725970980479.0,GLONASS,57.503597259521484,35.0,69.212365592,15.858586007,54.9033,15.0
1725970980479.0,GPS,37.657474517822266,38.214285714285715,69.212365592,15.858586007,54.9033,15.0
1725970980479.0,Galileo,37.657474517822266,36.86666666666667,69.212365592,15.858586007,54.9033,15.0
1725970981475.0,BeiDou,,38.11764705882353,69.212349117,15.858597201,56.8376,15.0
1725970981475.0,GLONASS,53.903873443603516,35.0,69.212349117,15.858597201,56.8376,15.0
1725970981475.0,GPS,38.42276382446289,38.0,69.212349117,15.858597201,56.8376,15.0
